entity_type,entity_id,langcode,bundle,title,table,column,count,old_paths,new_paths
node,306,zh-hans,article,沙特阿拉伯MISA业务许可2026 | 完整投资指南 - Motaded,node__body,body_value,36,/Articles-of-Association | /Articles-of-Association-in-Saudi-Arabia | /Cost-of-starting-a-business-in-Saudi-Arabia-2026 | /Guide-to-Amending-the-MISA-Investment-License | /Guide-to-Company-Formation-in-Saudi-Arabia | /Incorporating-a-Company-in-Saudi-Arabia | /MISA-Investment-License | /Ministry-of-Commerce-in-Saudi-Arabia | /Ministry-of-Investment-in-Saudi-Arabia | /Regional-Headquarters-in-Saudi-Arabia | /Steps-for-Business-Setup-in-KSA | /The-Comprehensive-Guide-to-Saudi-Business-Center | /Wage-Protection-System-in-saudi-arabia | /ZATCA | /about-Qiwa-Platform | /business-etiquette-comprehensive-guide-saudi-arabia | /business-setup | /business-setup-process-in-ksa-sovereign-guide | /calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /cash-flows-in-saudi-arabia-financial-guide | /company-registration-in-saudi-arabia | /company-registration-in-saudi-arabia-comprehensive-guide | /comprehensive-development-rights-saudi-arabia-guide | /consulting-license-saudi-arabia-legal-management-consultant-guide | /freedom-of-ownership-in-saudi-arabia-investors-guide | /home | /industrial-cities-saudi-arabia-comprehensive-guide | /instant-license-issuance-saudi-arabia-guide | /legal-consultant-in-saudi-arabia-investor-support-2026 | /market-entry-strategy-in-KSA | /opening-bank-account-saudi-arabia-investors-guide-2026 | /professional-staff-saudi-arabia-management-guide | /qiwa-platform-sovereign-encyclopedia | /rhq-formation-saudi-arabia-comprehensive-guide | /saudi-arabia-rhq-incentives-requirements-guide | /tax-system-saudi-arabia-wht-vat-cit-guide,/services/Articles-of-Association | /blog/Articles-of-Association-in-Saudi-Arabia | /blog/Cost-of-starting-a-business-in-Saudi-Arabia-2026 | /blog/Guide-to-Amending-the-MISA-Investment-License | /blog/Guide-to-Company-Formation-in-Saudi-Arabia | /blog/Incorporating-a-Company-in-Saudi-Arabia | /blog/MISA-Investment-License | /blog/Ministry-of-Commerce-in-Saudi-Arabia | /blog/Ministry-of-Investment-in-Saudi-Arabia | /blog/Regional-Headquarters-in-Saudi-Arabia | /blog/Steps-for-Business-Setup-in-KSA | /blog/The-Comprehensive-Guide-to-Saudi-Business-Center | /blog/Wage-Protection-System-in-saudi-arabia | /blog/ZATCA | /blog/about-Qiwa-Platform | /blog/business-etiquette-comprehensive-guide-saudi-arabia | /services/business-setup | /blog/business-setup-process-in-ksa-sovereign-guide | /blog/calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /blog/cash-flows-in-saudi-arabia-financial-guide | /blog/company-registration-in-saudi-arabia | /blog/company-registration-in-saudi-arabia-comprehensive-guide | /blog/comprehensive-development-rights-saudi-arabia-guide | /blog/consulting-license-saudi-arabia-legal-management-consultant-guide | /blog/freedom-of-ownership-in-saudi-arabia-investors-guide | /services/home | /blog/industrial-cities-saudi-arabia-comprehensive-guide | /blog/instant-license-issuance-saudi-arabia-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/market-entry-strategy-in-KSA | /blog/opening-bank-account-saudi-arabia-investors-guide-2026 | /blog/professional-staff-saudi-arabia-management-guide | /blog/qiwa-platform-sovereign-encyclopedia | /blog/rhq-formation-saudi-arabia-comprehensive-guide | /blog/saudi-arabia-rhq-incentives-requirements-guide | /blog/tax-system-saudi-arabia-wht-vat-cit-guide
node,307,en,article,What is setup a sole establishment company in Saudi?,node__body,body_value,2,/about-us | /branch-setup-in-saudi-arabia,/services/about-us | /blog/branch-setup-in-saudi-arabia
node,308,en,article,Latest Saudization Rules| A Guide for UAE Companies,node__body,body_value,1,/setup-asole-establishment-company-in-saudi,/blog/setup-asole-establishment-company-in-saudi
node,309,en,article,What UAE firms must know about company registration in KSA,node__body,body_value,3,/Investment-Opportunities-in-Saudi-Arabia | /Saudization-And-Nitaqat-System | /Taxes-in-Saudi-Arabia,/blog/Investment-Opportunities-in-Saudi-Arabia | /blog/Saudization-And-Nitaqat-System | /blog/Taxes-in-Saudi-Arabia
node,310,en,article,Everything You Need to Know About Getting a Car License,node__body,body_value,1,/misa-business-licensing-in-saudi-arabia,/blog/misa-business-licensing-in-saudi-arabia
node,311,en,article,How to Get a GOSI Certificate: A Step-by-Step Guide,node__body,body_value,2,/cr | /create-company-in-saudi-arabia,/blog/cr | /blog/create-company-in-saudi-arabia
node,312,en,article,Key Features of how to start  llc in saudi Regulations 2025,node__body,body_value,2,/Set-Up-Business-in-Saudi-Arabia | /Why-Invest-in-Saudi-Arabia,/blog/Set-Up-Business-in-Saudi-Arabia | /services/Why-Invest-in-Saudi-Arabia
node,313,en,article,"Saudi Arabia Trade License 2025: Costs, Types, and Process",node__body,body_value,1,/how-to-start-llc-in-saudi,/blog/how-to-start-llc-in-saudi
node,314,en,article,"Driving License Process in Saudi Arabia: Steps, Rules",node__body,body_value,1,/car-license,/blog/car-license
node,315,en,article,How to Obtain a Commercial Registration in Saudi Arabia(CR),node__body,body_value,2,/cr | /trade-license,/blog/cr | /blog/trade-license
node,316,en,article,Steps to how to get driving license in Saudi arabia,node__body,body_value,1,/cr,/blog/cr
node,317,en,article,"Driving Licence Categories Saudi Arabia: Rules, Eligibility",node__body,body_value,1,/how-to-get-driving-license-in-saudi-arabia,/blog/how-to-get-driving-license-in-saudi-arabia
node,318,en,article,"Company Red or Green Status: Compliance, and Business Impact",node__body,body_value,1,/driving-licence-categories,/blog/driving-licence-categories
node,319,en,article,"E commerce in Saudi Arabia: Insights, and Key Drivers",node__body,body_value,1,/company-red-or-green,/blog/company-red-or-green
node,320,en,article,How Can Motaded Support gcc company Saudi Arabia in market?,node__body,body_value,1,/ecommerce-in-saudi-arabia,/blog/ecommerce-in-saudi-arabia
node,321,en,article,Chamber of commerce certificate Saudi Arabia: Uses,node__body,body_value,1,/gcc-company-saudi-arabia,/blog/gcc-company-saudi-arabia
node,322,en,article,Unveiling Untapped Potential: Company Formation in Saudi Arabia Under Vision 2030,node__body,body_value,2,/company-formation-in-ksa | /saudi-arabia-company-formation,/blog/company-formation-in-ksa | /blog/saudi-arabia-company-formation
node,323,en,article,Step-by-Step Guide: how to apply for driving license in ksa,node__body,body_value,1,/chamber-of-commerce-certificate-saudi-arabia,/blog/chamber-of-commerce-certificate-saudi-arabia
node,324,en,article,Get New Rules for Iqama Renewal in Saudi Arabia 2025,node__body,body_value,1,/how-to-apply-for-driving-license-in-ksa,/blog/how-to-apply-for-driving-license-in-ksa
node,325,en,article,Muqeem Portal Registration: Step-by-Step Guide for Expats,node__body,body_value,1,/new-rules-for-iqama-renewal,/blog/new-rules-for-iqama-renewal
node,326,en,article,How to Apply for a Driving License KSA: Complete Guide,node__body,body_value,1,/muqeem-portal-registration,/blog/muqeem-portal-registration
node,327,en,article,"Licence Saudi Arabia: Types, Process & Business Use",node__body,body_value,1,/driving-license-ksa,/blog/driving-license-ksa
node,328,en,article,"Saudi Premium Residency: Eligibility, Benefits, Investment",node__body,body_value,1,/driving-license-ksa,/blog/driving-license-ksa
node,329,en,article,"Value Added Tax in Saudi Arabia: Rates, Rules, and Compliance",node__body,body_value,1,/saudi-premium-residency,/blog/saudi-premium-residency
node,330,en,article,Starting a Company in Saudi Arabia: Complete Setup Guide,node__body,body_value,1,/value-added-tax-in-saudi-arabia,/blog/value-added-tax-in-saudi-arabia
node,331,en,article,Obtain Industrial License Saudi Arabia for Manufacturing,node__body,body_value,1,/starting-a-company-in-saudi-arabia,/blog/starting-a-company-in-saudi-arabia
node,332,en,article,Zakat and Tax in Saudi Arabia: Business Compliance Guide,node__body,body_value,2,/industrial-license-in-saudi-arabia | /zakat,/blog/industrial-license-in-saudi-arabia | /services/zakat
node,333,en,article,Guide to Understanding Income Tax Saudi Arabia Policies,node__body,body_value,2,/zakat | /zakat-and-tax-in-saudi-arabia,/services/zakat | /blog/zakat-and-tax-in-saudi-arabia
node,334,en,article,VAT Registration in Saudi Arabia: Businesses and Compliance,node__body,body_value,1,/income-tax-saudi-arabia,/blog/income-tax-saudi-arabia
node,335,en,article,Set Up Business in Saudi with Expert Guidance and Ease,node__body,body_value,1,/vat-registration-in-saudi-arabia,/blog/vat-registration-in-saudi-arabia
node,336,en,article,Industrial License in Saudi Arabia 2026 | Sovereignty & Manufacturing Guide - Motaded,node__body,body_value,30,/Cloud-Computing-Special-Economic-Zone | /MISA-Investment-License | /MISA-Investment-License-Renewal | /MISA-License-Saudi-Arabia | /Ministry-of-Investment-in-Saudi-Arabia | /Outsourced-HR-and-Operational-Support | /Steps-for-Business-Setup-in-KSA | /The-Comprehensive-Guide-to-Saudi-Business-Center | /Wage-Protection-System-in-saudi-arabia | /ZATCA | /about-Qiwa-Platform | /business-setup | /business-setup-in-saudi-arabia | /business-setup-in-saudi-arabia-comprehensive-guide | /calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /cash-flows-in-saudi-arabia-financial-guide | /company-registration-in-saudi-arabia | /company-registration-in-saudi-arabia-comprehensive-guide | /consulting-firm-saudi-arabia-investors-comprehensive-guide | /establishing-a-company-in-saudi-arabia-comprehensive-guide | /foreign-investment-in-saudi-arabia-sovereign-growth-fdi-guide | /freedom-of-ownership-in-saudi-arabia-investors-guide | /home | /industrial-cities-saudi-arabia-comprehensive-guide | /industrial-licenses-and-cities-saudi-arabia-guide | /investment-systems-in-saudi-arabia-guide | /legal-consultant-in-saudi-arabia-investor-support-2026 | /market-entry-strategy-in-KSA | /professional-staff-saudi-arabia-management-guide | /tax-system-saudi-arabia-wht-vat-cit-guide,/blog/Cloud-Computing-Special-Economic-Zone | /blog/MISA-Investment-License | /blog/MISA-Investment-License-Renewal | /blog/MISA-License-Saudi-Arabia | /blog/Ministry-of-Investment-in-Saudi-Arabia | /blog/Outsourced-HR-and-Operational-Support | /blog/Steps-for-Business-Setup-in-KSA | /blog/The-Comprehensive-Guide-to-Saudi-Business-Center | /blog/Wage-Protection-System-in-saudi-arabia | /blog/ZATCA | /blog/about-Qiwa-Platform | /services/business-setup | /blog/business-setup-in-saudi-arabia | /blog/business-setup-in-saudi-arabia-comprehensive-guide | /blog/calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /blog/cash-flows-in-saudi-arabia-financial-guide | /blog/company-registration-in-saudi-arabia | /blog/company-registration-in-saudi-arabia-comprehensive-guide | /blog/consulting-firm-saudi-arabia-investors-comprehensive-guide | /blog/establishing-a-company-in-saudi-arabia-comprehensive-guide | /blog/foreign-investment-in-saudi-arabia-sovereign-growth-fdi-guide | /blog/freedom-of-ownership-in-saudi-arabia-investors-guide | /services/home | /blog/industrial-cities-saudi-arabia-comprehensive-guide | /blog/industrial-licenses-and-cities-saudi-arabia-guide | /blog/investment-systems-in-saudi-arabia-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/market-entry-strategy-in-KSA | /blog/professional-staff-saudi-arabia-management-guide | /blog/tax-system-saudi-arabia-wht-vat-cit-guide
node,337,en,article,Entrepreneur License in Saudi Arabia 2026 | Sovereignty & Innovation Guide - Motaded,node__body,body_value,43,/Advanced-Business-Operations-in-Saudi-Arabia | /Articles-of-Association | /Articles-of-Association-in-Saudi-Arabia | /Business-Operations-in-Saudi-Arabia | /Cost-of-starting-a-business-in-Saudi-Arabia-2026 | /Guide-to-Amending-the-MISA-Investment-License | /Guide-to-Company-Formation-in-Saudi-Arabia | /HR-Governance-in-Saudi-Arabia | /HR-System-KSA | /MISA-Investment-License | /Ministry-of-Commerce-in-Saudi-Arabia | /Ministry-of-Investment-in-Saudi-Arabia | /Outsourced-HR-and-Operational-Support | /Saudi-Corporate-Compliance-Services | /Steps-for-Business-Setup-in-KSA | /The-Comprehensive-Guide-to-Saudi-Business-Center | /Wage-Protection-System-in-saudi-arabia | /ZATCA | /about-Qiwa-Platform | /business-setup | /business-setup-in-saudi-arabia | /business-setup-in-saudi-arabia-comprehensive-guide | /business-visa-in-saudi-arabia-comprehensive-guide | /calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /cash-flows-in-saudi-arabia-financial-guide | /company-registration-in-saudi-arabia | /company-registration-in-saudi-arabia-comprehensive-guide | /company-setup-in-saudi-arabia-comprehensive-guide | /ejar-platform-saudi-arabia-guide | /entrepreneur-license-saudi-arabia | /establishing-a-company-in-saudi-arabia-comprehensive-guide | /freedom-of-ownership-in-saudi-arabia-investors-guide | /invest-in-saudi-arabia-comprehensive-encyclopedic-guide | /issuing-general-manager-visa-via-qiwa-guide | /legal-consultant-in-saudi-arabia-investor-support-2026 | /market-entry-strategy-in-KSA | /misa-license-saudi-arabia-comprehensive-guide | /professional-staff-saudi-arabia-management-guide | /saudi-arabia-company-incorporation | /saudi-arabia-company-incorporation-guide | /starting-a-company-in-saudi-arabia | /starting-a-company-in-saudi-arabia-guide | /tax-system-saudi-arabia-wht-vat-cit-guide,/blog/Advanced-Business-Operations-in-Saudi-Arabia | /services/Articles-of-Association | /blog/Articles-of-Association-in-Saudi-Arabia | /blog/Business-Operations-in-Saudi-Arabia | /blog/Cost-of-starting-a-business-in-Saudi-Arabia-2026 | /blog/Guide-to-Amending-the-MISA-Investment-License | /blog/Guide-to-Company-Formation-in-Saudi-Arabia | /blog/HR-Governance-in-Saudi-Arabia | /blog/HR-System-KSA | /blog/MISA-Investment-License | /blog/Ministry-of-Commerce-in-Saudi-Arabia | /blog/Ministry-of-Investment-in-Saudi-Arabia | /blog/Outsourced-HR-and-Operational-Support | /blog/Saudi-Corporate-Compliance-Services | /blog/Steps-for-Business-Setup-in-KSA | /blog/The-Comprehensive-Guide-to-Saudi-Business-Center | /blog/Wage-Protection-System-in-saudi-arabia | /blog/ZATCA | /blog/about-Qiwa-Platform | /services/business-setup | /blog/business-setup-in-saudi-arabia | /blog/business-setup-in-saudi-arabia-comprehensive-guide | /blog/business-visa-in-saudi-arabia-comprehensive-guide | /blog/calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /blog/cash-flows-in-saudi-arabia-financial-guide | /blog/company-registration-in-saudi-arabia | /blog/company-registration-in-saudi-arabia-comprehensive-guide | /blog/company-setup-in-saudi-arabia-comprehensive-guide | /blog/ejar-platform-saudi-arabia-guide | /blog/entrepreneur-license-saudi-arabia | /blog/establishing-a-company-in-saudi-arabia-comprehensive-guide | /blog/freedom-of-ownership-in-saudi-arabia-investors-guide | /blog/invest-in-saudi-arabia-comprehensive-encyclopedic-guide | /blog/issuing-general-manager-visa-via-qiwa-guide | /blog/legal-consultant-in-saudi-arabia-investor-support-2026 | /blog/market-entry-strategy-in-KSA | /blog/misa-license-saudi-arabia-comprehensive-guide | /blog/professional-staff-saudi-arabia-management-guide | /blog/saudi-arabia-company-incorporation | /blog/saudi-arabia-company-incorporation-guide | /blog/starting-a-company-in-saudi-arabia | /blog/starting-a-company-in-saudi-arabia-guide | /blog/tax-system-saudi-arabia-wht-vat-cit-guide
node,338,en,article,SAGIA Investment License in Saudi Arabia 2026 | Sovereignty & Empowerment Guide - Motaded,node__body,body_value,30,/Advanced-Business-Operations-in-Saudi-Arabia | /Commercial-Service-Offices-in-Saudi-Arabia | /Guide-to-Amending-the-MISA-Investment-License | /Integrated-Logistics-Special-Bonded-Zone | /MISA-Investment-License | /Ministry-of-Commerce-in-Saudi-Arabia | /Outsourced-HR-and-Operational-Support | /Saudi-Corporate-Compliance-Services | /Steps-for-Business-Setup-in-KSA | /Wage-Protection-System-in-saudi-arabia | /ZATCA | /about-Qiwa-Platform | /calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /company-registration-in-saudi-arabia | /company-registration-in-saudi-arabia-comprehensive-guide | /consulting-license-saudi-arabia-legal-management-consultant-guide | /ejar-platform-saudi-arabia-guide | /facilitating-sovereign-financial-procedures-saudi-arabia-guide | /freedom-of-ownership-in-saudi-arabia-investors-guide | /industrial-licenses-and-cities-saudi-arabia-guide | /insurance-brokerage-license-saudi-arabia-guide | /investment-systems-in-saudi-arabia-guide | /market-entry-strategy-in-KSA | /opening-bank-account-saudi-arabia-investors-guide-2026 | /professional-staff-saudi-arabia-management-guide | /rhq-formation-saudi-arabia-comprehensive-guide | /starting-a-company-in-saudi-arabia | /starting-a-company-in-saudi-arabia-guide | /startup-business-investment-opportunities-2026-guide | /tax-system-saudi-arabia-wht-vat-cit-guide,/blog/Advanced-Business-Operations-in-Saudi-Arabia | /blog/Commercial-Service-Offices-in-Saudi-Arabia | /blog/Guide-to-Amending-the-MISA-Investment-License | /blog/Integrated-Logistics-Special-Bonded-Zone | /blog/MISA-Investment-License | /blog/Ministry-of-Commerce-in-Saudi-Arabia | /blog/Outsourced-HR-and-Operational-Support | /blog/Saudi-Corporate-Compliance-Services | /blog/Steps-for-Business-Setup-in-KSA | /blog/Wage-Protection-System-in-saudi-arabia | /blog/ZATCA | /blog/about-Qiwa-Platform | /blog/calculating-setup-and-renewal-costs-saudi-arabia-encyclopedia | /blog/company-registration-in-saudi-arabia | /blog/company-registration-in-saudi-arabia-comprehensive-guide | /blog/consulting-license-saudi-arabia-legal-management-consultant-guide | /blog/ejar-platform-saudi-arabia-guide | /blog/facilitating-sovereign-financial-procedures-saudi-arabia-guide | /blog/freedom-of-ownership-in-saudi-arabia-investors-guide | /blog/industrial-licenses-and-cities-saudi-arabia-guide | /blog/insurance-brokerage-license-saudi-arabia-guide | /blog/investment-systems-in-saudi-arabia-guide | /blog/market-entry-strategy-in-KSA | /blog/opening-bank-account-saudi-arabia-investors-guide-2026 | /blog/professional-staff-saudi-arabia-management-guide | /blog/rhq-formation-saudi-arabia-comprehensive-guide | /blog/starting-a-company-in-saudi-arabia | /blog/starting-a-company-in-saudi-arabia-guide | /blog/startup-business-investment-opportunities-2026-guide | /blog/tax-system-saudi-arabia-wht-vat-cit-guide
